latitude,longitude,location_id,landsat_scene_id,soilgrids_id
56.80416688,-114.0742809,956845f3,,956845f3
58.59994483,-114.0742809,ac3260c0,,ac3260c0
59.84548042,-116.5973628,84980675,,84980675
59.79719283,-113.0331976,bdfb82bf,,bdfb82bf
59.74899819,-116.5922231,8287d075,,8287d075
57.95354525,-116.5922231,52d74ee4,,52d74ee4
59.74899819,-116.5922231,f97b0322,,f97b0322
58.45638284,-114.1694107,e1704e95,,e1704e95
58.41066647,-117.5923627,a3a871e8,,a3a871e8
57.11893306,-115.2575717,5698db03,,5698db03
55.82796909,-117.5144035,46fa3478,,46fa3478
55.78660424,-120.7034858,d7906597,,d7906597
57.58267517,-120.7034858,0d7e30b9,,0d7e30b9
59.37823227,-120.7034858,44f885da,,44f885da
58.0858705,-118.3058491,0812be8c,,0812be8c
58.04080596,-114.9183612,ca89b51c,,ca89b51c
56.74930065,-117.2301637,aaf1d92d,,aaf1d92d
57.99690033,-114.8384797,64f82b3b,,64f82b3b
57.95199031,-111.4593775,366a95a2,,366a95a2
57.90715799,-114.8342656,359f7076,,359f7076
56.11118103,-114.8342656,2bde294b,,2bde294b
56.06937601,-118.046679,99b4e6f6,,99b4e6f6
57.31769362,-115.6992953,24533133,,24533133
56.02661611,-117.967707,77712f72,,77712f72
57.27497821,-115.6230434,9bd7f02c,,9bd7f02c
55.98392525,-117.8889542,62263eb2,,62263eb2
55.9423188,-121.0908324,af09a656,,af09a656
57.7383446,-121.0908324,fbd37084,,fbd37084
58.98486228,-118.6309989,ca36a491,,ca36a491
57.18919393,-118.6309989,57827ed7,,57827ed7
55.89819002,-120.8919075,e0dd8f02,,e0dd8f02
57.6942286,-120.8919075,dfecaf13,,dfecaf13
55.89819002,-120.8919075,b305a056,,b305a056
57.6942286,-120.8919075,7dcc3ae0,,7dcc3ae0
55.89819002,-120.8919075,3e90a4e5,,3e90a4e5
57.6942286,-120.8919075,f8bac07d,,f8bac07d
56.40293127,-118.6011527,516010da,,516010da
57.6508992,-116.2322853,6012198d,,6012198d
59.44643708,-116.2322853,8ba440a7,,8ba440a7
59.39890963,-119.7544916,ff301591,,ff301591
59.35147153,-116.2372056,02924b8e,,02924b8e
57.55590689,-116.2372056,8dd0e0f0,,8dd0e0f0
55.75982819,-116.2372056,3f211689,,3f211689
55.71856828,-119.4207365,429f7c00,,429f7c00
57.51465897,-119.4207365,57cf077a,,57cf077a
59.31023524,-119.4207365,33ed9ff3,,33ed9ff3
57.51465897,-119.4207365,c2490f86,,c2490f86
55.71856828,-119.4207365,070548bd,,070548bd
55.67737175,-116.2405554,7006fd32,,7006fd32
55.63623836,-113.0637103,d3641608,,d3641608
55.59516788,-116.2372331,3bc53905,,3bc53905
55.55416009,-113.0670189,49fc7a16,,49fc7a16
56.80300862,-115.3821275,d68f12f1,,d68f12f1
56.76010068,-118.6533384,697a096a,,697a096a
58.55589121,-118.6533384,b61b6b25,,b61b6b25
56.76010068,-118.6533384,3fbe92de,,3fbe92de
58.00768879,-116.2609344,7657ee66,,7657ee66
59.25390358,-118.7401361,f6f5a4ea,,f6f5a4ea
57.96162521,-121.1294698,41f9ff22,,41f9ff22
57.91677624,-117.7536787,a0f80636,,a0f80636
56.12080206,-117.7536787,21b8be67,,21b8be67
56.07898197,-114.5404652,4f97e2ef,,4f97e2ef
57.32728958,-116.8884612,d0be955c,,d0be955c
55.53114437,-116.8884612,61d9c3ae,,61d9c3ae
57.32728958,-116.8884612,38b594a3,,38b594a3
56.03620655,-119.1574357,d6cd16e9,,d6cd16e9
57.28455867,-116.8121627,620ee624,,620ee624
55.488401,-116.8121627,19b5b2aa,,19b5b2aa
57.28455867,-116.8121627,819f7ab5,,819f7ab5
59.08019999,-116.8121627,311f6c95,,311f6c95
57.28455867,-116.8121627,eb62abbd,,eb62abbd
57.2408588,-113.4984478,1f6b7b80,,1f6b7b80
58.48792652,-115.9234327,f2061650,,f2061650
57.19614464,-113.5837692,1a8c89f5,,1a8c89f5
57.15259171,-116.88958,2a95fe18,,2a95fe18
55.86160863,-119.1483626,c0a8b9e0,,c0a8b9e0
57.11014167,-116.8141248,a2ac6e40,,a2ac6e40
58.90583246,-116.8141248,3bdd71c8,,3bdd71c8
57.61378335,-119.1805758,fe367e64,,fe367e64
55.81772145,-119.1805758,a7e8a1c6,,a7e8a1c6
57.06629975,-116.8490921,c308a633,,c308a633
58.31355766,-119.2621252,018d7ff7,,018d7ff7
57.02188477,-116.9334236,56e62c0b,,56e62c0b
56.97861941,-113.6430585,b9545869,,b9545869
58.22597231,-111.2359759,2e3d1027,,2e3d1027
58.18066289,-114.6367704,ababc2ce,,ababc2ce
56.38476476,-114.6367704,4c0dc538,,4c0dc538
57.63275186,-112.2690852,c23eac71,,c23eac71
55.83669546,-112.2690852,654b5985,,654b5985
57.63275186,-112.2690852,3aa7f298,,3aa7f298
56.34149085,-114.5561552,be5be35c,,be5be35c
56.2993231,-111.3244566,2c5bd416,,2c5bd416
57.54740016,-113.6866002,6553ac59,,6553ac59
55.75131898,-113.6866002,1dbd2c80,,1dbd2c80
57.54740016,-113.6866002,f4755c8a,,f4755c8a
58.79413038,-111.240282,452497e3,,452497e3
58.74780776,-114.6963429,1f385135,,1f385135
58.70156899,-118.1478179,a58a5a9a,,a58a5a9a
56.90582005,-118.1478179,475fa04a,,475fa04a
58.70156899,-118.1478179,5a6d2c01,,5a6d2c01
59.94698616,-115.6170224,fd8157fa,,fd8157fa
59.8985023,-119.1920487,c2d69ee6,,c2d69ee6
58.60578261,-116.7589052,f2663e00,,f2663e00
57.31392624,-114.4117616,893848fb,,893848fb
58.56091392,-111.9817319,31efd649,,31efd649
59.80649485,-114.5018658,9bbc2814,,9bbc2814
58.01105799,-114.5018658,c034b22b,,c034b22b
57.96612343,-117.8822991,84a488fb,,84a488fb
57.92126669,-114.5060861,cbe9a775,,cbe9a775
56.62983373,-116.8105758,60da0cf0,,60da0cf0
58.42566154,-116.8105758,faf2f180,,faf2f180
59.67139893,-119.3205565,810ca339,,810ca339
57.87592424,-119.3205565,088000a9,,088000a9
56.58451856,-117.0188259,0ee21aa7,,0ee21aa7
55.29385158,-114.7924184,579e9492,,579e9492
57.09006605,-114.7924184,30db0a00,,30db0a00
57.04668849,-118.0888059,29dff673,,29dff673
57.00338237,-121.3813589,4c25333b,,4c25333b
55.71248363,-119.1311924,adeb4e1a,,adeb4e1a
56.96117017,-116.8062808,7296098f,,7296098f
55.67029512,-119.0540245,994f9d96,,994f9d96
55.62917257,-115.8777516,6b34a76b,,6b34a76b
56.87794447,-118.1974921,714770da,,714770da
56.83491464,-121.4752302,fb719cb1,,fb719cb1
56.79195485,-118.201244,4025b76f,,4025b76f
55.50117401,-120.4393397,0ed7e4fc,,0ed7e4fc
57.29732796,-120.4393397,dba37e6c,,dba37e6c
56.00626216,-118.1721212,6b708f7b,,6b708f7b
57.80226945,-118.1721212,491e6327,,491e6327
59.04871558,-115.7077233,f04e5b15,,f04e5b15
59.00192817,-112.2261985,251c9da0,,251c9da0
57.70981638,-114.5989142,871a64f0,,871a64f0
56.41850981,-116.8906056,6a07788f,,6a07788f
56.37621978,-120.1288169,04aecd9f,,04aecd9f
57.6242159,-117.7616873,bbcda826,,bbcda826
57.57994491,-121.1061967,92ac58c6,,92ac58c6
59.37550277,-121.1061967,54de29a0,,54de29a0
59.32810857,-117.591328,fc758a32,,fc758a32
59.2808031,-114.0813418,7f140771,,7f140771
57.98850676,-111.6902174,3fe23173,,3fe23173
59.23474325,-114.1680278,07869fb6,,07869fb6
59.18761184,-117.6684421,8df451dc,,8df451dc
57.89537761,-120.0533768,bad967b4,,bad967b4
57.85064298,-116.6837829,43ebbf86,,43ebbf86
56.55925246,-114.3835873,03074e3e,,03074e3e
55.26859923,-112.1585931,eef7bd03,,eef7bd03
56.51773737,-114.4562721,6fd72c58,,6fd72c58
57.76558384,-112.0799001,f463ceb7,,f463ceb7
59.56108948,-112.0799001,94a41904,,94a41904
59.51334547,-115.6140429,3ec7270d,,3ec7270d
59.46569182,-112.0848822,8a2b8e2d,,8a2b8e2d
57.67015935,-112.0848822,ec8adedd,,ec8adedd
57.62581029,-115.4336101,a3f79201,,a3f79201
56.33455337,-117.720265,d062ed5b,,d062ed5b
58.13046594,-117.720265,c25e7f47,,c25e7f47
58.08532367,-121.1119749,12be128b,,12be128b
59.33145047,-118.6271236,b19d5a35,,b19d5a35
57.53588019,-118.6271236,0c474456,,0c474456
58.78262317,-121.072632,26e23127,,26e23127
56.98689733,-121.072632,945c8328,,945c8328
58.23424128,-118.6649892,b211be07,,b211be07
56.94261748,-120.9887456,c6fc9f89,,c6fc9f89
58.19000928,-118.5840962,b5010952,,b5010952
56.89841273,-116.2630865,f8ba13dc,,f8ba13dc
56.85534952,-119.542613,e8540eaf,,e8540eaf
58.10283537,-117.1438372,79defbb1,,79defbb1
56.81129226,-119.4594567,4c26f4fa,,4c26f4fa
55.52050071,-117.2202637,40b6b25e,,40b6b25e
55.47960654,-120.3844845,f7156d16,,f7156d16
57.27576678,-120.3844845,51000b2c,,51000b2c
55.98471336,-118.1185276,83a396f0,,83a396f0
57.23311897,-115.7765223,a2644d2d,,a2644d2d
55.94208999,-113.5130557,44fd608b,,44fd608b
57.19053979,-115.8523646,742897de,,742897de
55.39435468,-115.8523646,3164c847,,3164c847
56.64336569,-118.1576797,ffce6f4a,,ffce6f4a
55.35266659,-115.9279718,6bda6f31,,6bda6f31
55.31202627,-119.078823,075e5638,,075e5638
56.56112058,-116.7785139,031e322c,,031e322c
57.80892099,-119.1577368,d228d528,,d228d528
56.51755544,-121.4554049,e2df979f,,e2df979f
56.47510743,-118.2087708,84add3d7,,84add3d7
55.1844998,-115.9884674,e470ecf4,,e470ecf4
56.98074626,-115.9884674,0f4b563a,,0f4b563a
56.9375484,-112.7017231,16af9339,,16af9339
56.89442125,-115.9846756,f08a89c8,,f08a89c8
58.14186504,-118.3860769,0f05c7b6,,0f05c7b6
56.85029805,-120.7041059,1cee4bd2,,1cee4bd2
58.09778933,-118.3056692,7b19e0fd,,7b19e0fd
59.89320196,-118.3056692,5a50c56d,,5a50c56d
58.60048599,-120.7384446,5eb3464b,,5eb3464b
59.84602095,-118.2153217,6cf1f1f9,,6cf1f1f9
58.55333803,-120.6448267,25618553,,25618553
56.75754676,-120.6448267,54d99c8e,,54d99c8e
58.55333803,-120.6448267,6b3cbee5,,6b3cbee5
58.50744881,-117.2124476,560d1ff4,,560d1ff4
57.21565464,-114.8715491,050cfa81,,050cfa81
55.41947687,-114.8715491,966d2927,,966d2927
56.6684624,-117.1783971,b02a087f,,b02a087f
57.9161485,-119.5647089,bc85503a,,bc85503a
57.87137806,-116.1931749,6f6554c3,,6f6554c3
57.82668475,-119.5605304,43696cf7,,43696cf7
57.78206822,-116.1973339,1cd3532e,,1cd3532e
59.02853699,-113.7343805,16c66629,,16c66629
57.73640776,-116.1088381,ad216265,,ad216265
59.5319216,-116.1088381,6f68a58b,,6f68a58b
59.48423282,-112.5777409,27654abf,,27654abf
58.1917993,-114.9825113,d16874d1,,d16874d1
56.90020166,-112.6613905,eb940e0f,,eb940e0f
58.14763921,-115.0631808,54cd112e,,54cd112e
56.85606868,-112.7447947,934d2208,,934d2208
58.65183182,-112.7447947,e5a534f7,,e5a534f7
58.60576604,-116.1868139,7734c2ac,,7734c2ac
56.80998976,-116.1868139,11a33685,,11a33685
55.51919893,-118.425933,29a587e4,,29a587e4
56.76808309,-120.7388903,a466bfe6,,a466bfe6
58.01566265,-118.3459539,fe028c99,,fe028c99
59.81109821,-118.3459539,3829de9f,,3829de9f
58.51843967,-115.918863,9ef89c13,,9ef89c13
57.22663857,-113.5772684,34ce8b68,,34ce8b68
58.47372184,-116.0012744,af9d6a7f,,af9d6a7f
56.6779078,-116.0012744,a992ecfe,,a992ecfe
57.92558382,-118.3882124,a62ef8fb,,a62ef8fb
56.12961217,-118.3882124,b667e272,,b667e272
57.92558382,-118.3882124,744e00dc,,744e00dc
57.8807971,-115.0157962,645f6fbf,,645f6fbf
59.12715505,-112.5457639,747a5921,,747a5921
57.83496088,-114.9267037,22ce68ae,,22ce68ae
59.63044705,-114.9267037,deeac0b3,,deeac0b3
59.58257132,-111.3852937,dde80c81,,dde80c81
57.78707171,-111.3852937,c7bd1fca,,c7bd1fca
59.58257132,-111.3852937,c82213b9,,c82213b9
58.29007071,-113.7967277,069ba57d,,069ba57d
56.49420401,-113.7967277,349edd1a,,349edd1a
58.29007071,-113.7967277,3f66b388,,3f66b388
56.49420401,-113.7967277,6f99669f,,6f99669f
57.74207542,-111.4218986,e539de01,,e539de01
55.94605071,-111.4218986,4cdaf4a3,,4cdaf4a3
57.74207542,-111.4218986,0a288e53,,0a288e53
57.69760376,-114.7772556,081e2c59,,081e2c59
57.65320797,-111.4260016,4f25374c,,4f25374c
58.89982064,-113.8797873,742d47c5,,742d47c5
57.60777544,-116.2458477,2d89c384,,2d89c384
57.56353234,-112.9028447,340f6914,,340f6914
58.81024467,-115.350298,8734b165,,8734b165
57.51825745,-112.9900392,690bf340,,690bf340
57.47416576,-116.3248682,a64b4992,,a64b4992
56.18299766,-114.0472368,2aec56f9,,2aec56f9
57.4311967,-116.4018858,4f6eae9c,,4f6eae9c
56.14005358,-114.1267954,0316decb,,0316decb
57.3882975,-116.4786921,16f6fe63,,16f6fe63
59.18390946,-116.4786921,f128412d,,f128412d
59.13687242,-112.9834635,cea88444,,cea88444
59.08992245,-116.4739098,7c6b916c,,7c6b916c
59.04305916,-119.9595981,548c3b44,,548c3b44
57.75092041,-117.5841887,2da83976,,2da83976
58.99742403,-115.1234588,5fdad4b4,,5fdad4b4
58.95073081,-111.6470999,9ac14eaf,,9ac14eaf
57.65865248,-114.016473,5a01e249,,5a01e249
57.61432299,-117.3641431,d8ba7759,,d8ba7759
56.32307283,-115.0781749,8b9acda3,,8b9acda3
57.57112492,-112.714494,d4e7d7ae,,d4e7d7ae
59.36668527,-112.714494,e222fe48,,e222fe48
58.07433128,-115.1113567,94dd0ba0,,94dd0ba0
59.32047056,-117.5954062,45d7a0ce,,45d7a0ce
58.02814764,-119.9891769,6a4df71b,,6a4df71b
57.98318344,-116.6071352,452b4171,,452b4171
56.69171309,-114.2988648,3fdb49a2,,3fdb49a2
57.93937437,-111.9110108,15394ee4,,15394ee4
57.89456385,-115.2847174,8b8b5851,,8b8b5851
56.60314697,-117.5875812,371c9bdd,,371c9bdd
56.56056178,-114.3336253,74ee2fe8,,74ee2fe8
55.26990783,-112.1085579,ba99b61a,,ba99b61a
56.51904466,-114.4063161,cf1e542b,,cf1e542b
56.47659427,-111.159555,4594e0c7,,4594e0c7
58.27246602,-111.159555,e7660de6,,e7660de6
59.51837945,-113.6581506,46b0066b,,46b0066b
57.7228618,-113.6581506,8cd5f13d,,8cd5f13d
59.51837945,-113.6581506,ad74f3f2,,ad74f3f2
58.22592269,-116.0652298,6e3ea60a,,6e3ea60a
56.93430402,-118.3884691,9c5edd00,,9c5edd00
58.1817048,-115.9843808,a8e9cfcd,,a8e9cfcd
58.13647296,-119.3809573,81582d65,,81582d65
59.93187479,-119.3809573,7cd6d601,,7cd6d601
58.13647296,-119.3809573,56949fc5,,56949fc5
59.93187479,-119.3809573,c12a3a41,,c12a3a41
58.63913164,-116.9454934,bc145910,,bc145910
56.84336488,-116.9454934,282fe3c6,,282fe3c6
58.09086362,-114.5475217,76800c83,,76800c83
56.79932782,-116.8624033,141608d2,,141608d2
56.75642586,-120.1332944,841a7af3,,841a7af3
58.0040179,-117.7411355,c1caa89b,,c1caa89b
57.95909555,-121.1209067,fe3da528,,fe3da528
57.91425095,-117.7453527,cb748687,,cb748687
56.11827604,-117.7453527,04eb5756,,04eb5756
56.07645991,-120.958356,635913be,,635913be
57.32477014,-118.6105209,925f46f4,,925f46f4
58.57174592,-116.1797403,5717a4f6,,5717a4f6
59.81731428,-118.7006916,4bfae6c4,,4bfae6c4
59.76908094,-115.1395265,2fdeec1a,,2fdeec1a
58.47645165,-117.5637206,b072dcb1,,b072dcb1
57.18467699,-119.9026588,ad1ba2d7,,ad1ba2d7
57.14114306,-116.5978698,e6bbfaa5,,e6bbfaa5
55.85016649,-114.3397512,7452347a,,7452347a
57.64621899,-114.3397512,5a11fdc5,,5a11fdc5
56.35495003,-116.6276271,f5f860e1,,f5f860e1
56.31276095,-113.3947928,fab5d99a,,fab5d99a
57.56082388,-115.7578059,fa1a1833,,fa1a1833
58.80753922,-118.2050685,dadd1504,,dadd1504
57.51555374,-115.8449845,226c01e2,,226c01e2
59.31112976,-115.8449845,42033cfa,,42033cfa
58.01881311,-118.2381313,30cc24c0,,30cc24c0
56.72732116,-115.9276785,29692a9d,,29692a9d
58.52312107,-115.9276785,356f3161,,356f3161
57.23131702,-118.2695696,6e567e0b,,6e567e0b
59.02697342,-118.2695696,a618b003,,a618b003
57.23131702,-118.2695696,8a7ff6db,,8a7ff6db
58.47839517,-120.6938976,5b474970,,5b474970
56.68258246,-120.6938976,4eba63e4,,4eba63e4
57.93025349,-118.3066495,acb735c6,,acb735c6
59.72571295,-118.3066495,b4f539c8,,b4f539c8
59.67765541,-114.7552005,728cb0a7,,728cb0a7
58.38508943,-117.1731196,ce2a16c2,,ce2a16c2
58.33949954,-113.7570603,07f7ef1d,,07f7ef1d
58.29399026,-117.1687292,4cbcabde,,4cbcabde
58.24856126,-120.576029,f68af87a,,f68af87a
59.49450204,-118.079199,7fbb7dd5,,7fbb7dd5
58.20206154,-120.4846632,dc0aefd9,,dc0aefd9
56.40616956,-120.4846632,82b546dd,,82b546dd
58.20206154,-120.4846632,3e7f92b6,,3e7f92b6
56.40616956,-120.4846632,91c0cae3,,91c0cae3
57.65413408,-118.1155849,ed5d3c98,,ed5d3c98
56.36286045,-120.4039348,406be3a2,,406be3a2
56.32065882,-117.1704324,08a3c614,,08a3c614
57.56871345,-114.8069079,a6d4c558,,a6d4c558
57.52453651,-118.1463381,2f57ac3c,,2f57ac3c
58.77129206,-120.5910497,d7bddf06,,d7bddf06
58.72501081,-117.1372517,064fbf6e,,064fbf6e
58.67881321,-120.586475,cd8ce5f6,,cd8ce5f6
58.6326989,-117.1418038,abb8b137,,abb8b137
58.5866675,-120.5819453,20fae6f1,,20fae6f1
59.83221853,-118.0598671,7e9281af,,7e9281af
58.03678887,-118.0598671,af9cf73b,,af9cf73b
56.745286,-120.3714229,4469fc07,,4469fc07
55.45453093,-118.1359701,f263ccef,,f263ccef
55.4137368,-121.2949191,bc74cc4b,,bc74cc4b
55.37300436,-118.1392193,63644a88,,63644a88
57.1691957,-118.1392193,aea79812,,aea79812
55.87820318,-120.3989657,c9775d52,,c9775d52
57.12671907,-118.0636845,df7d3d65,,df7d3d65
57.08328104,-121.3633206,8b8e6f1b,,8b8e6f1b
57.03991467,-118.0675336,6e75c221,,6e75c221
55.24368553,-118.0675336,aaf9cd1d,,aaf9cd1d
57.03991467,-118.0675336,24e47d93,,24e47d93
55.74899537,-115.8152651,84f990a6,,84f990a6
55.70775211,-112.6326145,f43183bf,,f43183bf
57.50384594,-112.6326145,6a8245c1,,6a8245c1
58.75062439,-115.0758744,25da9354,,25da9354
58.70438053,-111.624121,774e38a3,,774e38a3
56.90863239,-111.624121,920071d5,,920071d5
55.61778671,-113.8688582,a491f4a2,,a491f4a2
57.4139067,-113.8688582,9ef71f2e,,9ef71f2e
58.66078445,-116.3058315,39200e7c,,39200e7c
57.36889308,-113.9551771,e0b6c855,,e0b6c855
56.07778605,-116.2265955,b6dc0a82,,b6dc0a82
57.32609491,-113.8786758,a4ca3da0,,a4ca3da0
56.03501256,-111.6097714,cceb7b1d,,cceb7b1d
57.28336593,-113.9549686,7369693c,,7369693c
59.07900758,-113.9549686,9ebf94e4,,9ebf94e4
59.03216441,-117.4395529,1ddfabac,,1ddfabac
57.74003281,-115.0648577,9ade4739,,9ade4739
55.9440075,-115.0648577,c5120fb6,,c5120fb6
55.90246308,-118.2634487,83c34277,,83c34277
55.86098307,-115.06827,c489f119,,c489f119
57.10951674,-112.7340716,3d32350f,,3d32350f
55.31330797,-112.7340716,52a56fa2,,52a56fa2
57.10951674,-112.7340716,997f30f2,,997f30f2
57.06610711,-116.0321821,457becfd,,457becfd
58.31336522,-113.6191621,bf8959b2,,bf8959b2
58.26790207,-117.0283204,bb8a53da,,bb8a53da
56.97625747,-114.7024684,0543ab4a,,0543ab4a
58.22361293,-112.2955456,f921a66d,,f921a66d
56.42772714,-112.2955456,d880d4b4,,d880d4b4
58.22361293,-112.2955456,a145c828,,a145c828
59.46958223,-114.7905361,71b47ef0,,71b47ef0
58.17715867,-112.3867547,33b3266d,,33b3266d
56.88557002,-114.7069679,acb0253b,,acb0253b
56.84252775,-117.985372,ff24bc8f,,ff24bc8f
58.63829474,-117.985372,7910b515,,7910b515
57.3464177,-120.3345893,d48bff87,,d48bff87
57.3026146,-117.0153171,c913cadc,,c913cadc
59.0982508,-117.0153171,36add841,,36add841
57.80607572,-114.6362816,89bae811,,89bae811
59.05251759,-117.1009519,f2b4c44b,,f2b4c44b
57.25686842,-117.1009519,b1d824c7,,b1d824c7
58.50391863,-114.6748638,bed93792,,bed93792
59.7495656,-117.1907074,55a67135,,55a67135
59.70146238,-113.6367343,576abf52,,576abf52
59.65345121,-117.1856215,e16928ce,,e16928ce
58.36090192,-114.7693572,6584226e,,6584226e
56.56505555,-114.7693572,61fd4e02,,61fd4e02
55.27439916,-116.9946758,9ce4a8b5,,9ce4a8b5
57.07061931,-116.9946758,00fe5f19,,00fe5f19
55.77968269,-119.2487148,9d5fccbd,,9d5fccbd
57.02830017,-121.5778178,ca06237e,,ca06237e
55.23206764,-121.5778178,97ed55e0,,97ed55e0
57.02830017,-121.5778178,2d136487,,2d136487
55.73738742,-119.326218,8d789ceb,,8d789ceb
55.696162,-116.1445101,c7e35601,,c7e35601
56.94486529,-113.8206138,5b71a3e1,,5b71a3e1
55.14860832,-113.8206138,af953602,,af953602
56.94486529,-113.8206138,84a971f3,,84a971f3
55.14860832,-113.8206138,671cf43b,,671cf43b
56.3978672,-116.1110643,acd6e5e3,,acd6e5e3
56.35560999,-112.8746016,2eb6b704,,2eb6b704
56.31341986,-116.1074917,edf3c8e6,,edf3c8e6
57.5614821,-113.744436,2087f91a,,2087f91a
58.80819671,-111.297127,616a30b0,,616a30b0
57.01247815,-111.297127,d6d7c084,,d6d7c084
58.25979441,-113.7065033,daaeefee,,daaeefee
56.96815483,-111.3811565,bd7ba028,,bd7ba028
58.21551904,-113.7875312,b3425bc3,,b3425bc3
58.17022795,-117.1873285,709ffafa,,709ffafa
56.37432682,-117.1873285,08a8c237,,08a8c237
57.62232493,-119.554335,6bac20b9,,6bac20b9
59.41787086,-119.554335,abd84529,,abd84529
57.62232493,-119.554335,6cdc15ed,,6cdc15ed
59.41787086,-119.554335,35b40355,,35b40355
59.37039714,-116.0350879,cd19c6ca,,cd19c6ca
59.32301252,-119.5494299,089e4f8a,,089e4f8a
57.52743985,-119.5494299,546de727,,546de727
55.73135288,-119.5494299,295c12ee,,295c12ee
56.98002005,-117.2233433,dd811c2c,,dd811c2c
56.93682338,-113.9366629,bf2d3737,,bf2d3737
56.89369742,-117.2195519,11dd358c,,11dd358c
58.14114199,-114.8181993,90f93ab6,,90f93ab6
56.34523248,-114.8181993,d6c19b29,,d6c19b29
56.3030588,-118.0502135,312662c3,,312662c3
57.55113194,-120.4125988,9c374f7b,,9c374f7b
55.75505185,-120.4125988,9586c618,,9586c618
55.71379929,-117.2294561,e16db208,,e16db208
57.50989136,-117.2294561,fb461a95,,fb461a95
58.75666312,-114.7857722,ed0979fd,,ed0979fd
56.96092988,-114.7857722,91516327,,91516327
55.16467762,-114.7857722,b609b0db,,b609b0db
56.96092988,-114.7857722,99fade33,,99fade33
55.67005497,-112.5380424,f21b027c,,f21b027c
57.46615975,-112.5380424,63ac7289,,63ac7289
59.26174971,-112.5380424,2e697a48,,2e697a48
57.96946611,-114.927898,a394e73c,,a394e73c
59.76491459,-114.927898,b6d4b295,,b6d4b295
59.71678193,-118.4834975,34f51e0c,,34f51e0c
58.42418891,-116.0628977,721a1b42,,721a1b42
59.669928,-118.5727683,560a635d,,560a635d
57.87445291,-118.5727683,ed5471da,,ed5471da
57.8297543,-115.2051263,f375561d,,f375561d
59.62524192,-115.2051263,3e1cd188,,3e1cd188
59.5773761,-118.7459896,e13eb47f,,e13eb47f
58.28487904,-121.1570705,cc1c08a5,,cc1c08a5
56.48901086,-121.1570705,b4eaca24,,b4eaca24
56.44660847,-117.9128693,01869890,,01869890
57.69453026,-115.5411535,aa064727,,aa064727
57.6501397,-118.8921243,9b2e6791,,9b2e6791
56.35886843,-121.180235,0a60bc34,,0a60bc34
56.31667314,-117.9470697,0d98ae00,,0d98ae00
56.27454468,-114.717463,731208ff,,731208ff
